edge_id,source_id,target_id,edge_type,source_path,attributes_json
edge:8e174de484b5e1d3,policy_indicator:3.3.5,sdg_target:3.3,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:8e370757071468a5,asdi:ASDI.14,dataset_type:weather,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:8e3a8cc9fa2dda3d,file:790921ce62f6e811,asdi:ASDI.40,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:8e6dc4c3617ced9d,policy_indicator:13.1.1,sdg_target:13.1,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:8e89c54831ea0cc9,policy_indicator:16.7.1,sdg_target:16.7,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:8ea3574d740cceaa,file:4f7c289bfa5e3248,policy_indicator:15.6.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:8ed0aede26ff93ae,file:790921ce62f6e811,asdi:ASDI.38,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:8ef505575ccf072b,policy_indicator:2.3.1,sdg_target:2.3,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:8f13477c1adc1b80,asdi:ASDI.78,dataset_type:satellite imagery,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:8f3ffd100f5825a4,asdi:ASDI.72,sdg:17,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG17""}"
edge:8f739c92907208cf,asdi:ASDI.4,sdg:13,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG13""}"
edge:8fa74389deb6c96c,asdi:ASDI.38,dataset_type:climate,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:901519db6af98d85,asdi:ASDI.46,dataset_type:climate,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:9078be9860fa5c80,track:part-i,file:a684a62bd77b35e8,CONTAINS_FILE,Public Policies Tables/14 Tabla B14.xlsx,"{""role"":""public_policy_input""}"
edge:909cb0bdb996f0c5,asdi:ASDI.3,dataset_type:weather,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:90a8a510342d1d9c,file:4f7c289bfa5e3248,policy_indicator:6.4.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:90baf38641b98987,policy_indicator:13.1.3,sdg_target:13.1,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:90c1615e8236b7f7,policy_indicator:2.2.3,sdg_target:2.2,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:90e285434dd3dc5e,asdi:ASDI.80,dataset_type:satellite imagery,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:90e6be3bdbeb1861,policy_indicator:5.a.2,sdg_target:5.a,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:90ea76b24b2876f9,policy_indicator:1.5.3,sdg_target:1.5,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:9142093798447fc5,file:790921ce62f6e811,asdi:ASDI.106,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:91667d1f73d1506b,file:4f7c289bfa5e3248,policy_indicator:13.1.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:919a476a298ac869,asdi:ASDI.4,dataset_type:weather,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:91a22866d73c7dcd,asdi:ASDI.1,sdg:13,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG13""}"
edge:9212c03d1673906f,policy_indicator:4.2.2,sdg_target:4.2,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:92324bfe0ba0502a,policy_indicator:10.1.1,sdg_target:10.1,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:926b9e9d4526510c,sdg_target:4.6,sdg:4,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:92eb313686db23e3,asdi:ASDI.95,dataset_type:air quality,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:9339a7b6c75f0400,policy_indicator:1.4.2,sdg_target:1.4,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:93e31903c78ef1c1,policy_indicator:7.3.1,sdg_target:7.3,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:93e4917b8c9a10af,file:790921ce62f6e811,asdi:ASDI.58,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:941a06677f4a62dc,sdg_target:14.1,sdg:14,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:94a25555564f8069,file:4f7c289bfa5e3248,policy_indicator:3.1.2,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:94b659651bee8aed,file:4f7c289bfa5e3248,policy_indicator:11.5.2,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:94b690a8b9a65269,policy_indicator:11.4.1,sdg_target:11.4,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:94d6df1c287e94dd,sdg_target:7.a,sdg:7,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:94e80031859309b2,asdi:ASDI.30,sdg:13,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG13""}"
edge:94f5e9779377a628,sdg_target:14.c,sdg:14,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:950e056dd4b757e6,asdi:ASDI.36,dataset_type:climate,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:953dbc1cd70e32c6,file:4f7c289bfa5e3248,policy_indicator:12.2.2,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:9579abc3e5e51503,file:4f7c289bfa5e3248,policy_indicator:8.6.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:95bd9e9ba3b57a5b,asdi:ASDI.57,sdg:2,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG2""}"
edge:95ff179520e6e87d,asdi:ASDI.87,sdg:15,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG15""}"
edge:960b5ed0fa7fa27b,file:790921ce62f6e811,asdi:ASDI.140,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:962b7ba20dfc3b32,file:790921ce62f6e811,asdi:ASDI.23,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:965dea08235df3db,policy_indicator:15.a.1,sdg_target:15.a,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:966d32c2b6f63a7e,track:part-i,file:ac4647c16f667042,CONTAINS_FILE,Public Policies Tables/39 Tabla B39.xlsx,"{""role"":""public_policy_input""}"
edge:967b57d6e83b7d35,track:part-i,file:62809f708e7be9ed,CONTAINS_FILE,Public Policies Tables/04 Tabla B4.xlsx,"{""role"":""public_policy_input""}"
edge:96e5f40bb1897de1,file:4f7c289bfa5e3248,policy_indicator:14.a.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:972b3ae78ff03491,asdi:ASDI.111,sdg:13,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG13""}"
edge:978f98c910881f68,file:790921ce62f6e811,asdi:ASDI.22,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:978ffa95c02992fe,file:790921ce62f6e811,asdi:ASDI.124,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:97d583aa4fc6e77f,file:790921ce62f6e811,asdi:ASDI.109,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:97f8621833af950e,file:790921ce62f6e811,asdi:ASDI.60,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:984b58db92a7e68f,sdg_target:10.5,sdg:10,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:988508fd0a90a94b,sdg_target:8.3,sdg:8,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:9944a620b681691b,asdi:ASDI.119,dataset_type:oceans,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:99457eec5074e28b,file:790921ce62f6e811,asdi:ASDI.42,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:995b95d6da6d8d32,file:4f7c289bfa5e3248,policy_indicator:8.10.2,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:99616431004035b7,file:790921ce62f6e811,asdi:ASDI.29,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:99babaeb52a209f8,policy_indicator:17.17.1,sdg_target:17.17,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:9a0cc03ea81c103c,policy_indicator:14.2.1,sdg_target:14.2,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:9a472ff25d539746,file:4f7c289bfa5e3248,policy_indicator:16.10.2,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:9a47d7b556d3af81,policy_indicator:17.14.1,sdg_target:17.14,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:9abfe8da4d874278,policy_indicator:8.2.1,sdg_target:8.2,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:9b221714320fbf97,asdi:ASDI.33,sdg:13,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG13""}"
edge:9b631510aefcdc08,sdg_target:2.5,sdg:2,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:9c60a03e9a5dc1da,asdi:ASDI.108,sdg:13,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG13""}"
edge:9c8369d2f5b24fbb,track:part-i,file:05c87c4d2b3b3a89,CONTAINS_FILE,Public Policies Tables/08 Tabla B8.xlsx,"{""role"":""public_policy_input""}"
edge:9d4eaae8e931749d,policy_indicator:15.4.2,sdg_target:15.4,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:9d506d9f0ea1f3d9,file:4f7c289bfa5e3248,policy_indicator:1.1.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:9d74fe31e072df64,file:4f7c289bfa5e3248,policy_indicator:9.3.2,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:9d75d318fb7559fb,sdg_target:15.c,sdg:15,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:9de1f45132b39876,file:790921ce62f6e811,asdi:ASDI.73,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:9e475439520f5fc3,policy_indicator:9.1.2,sdg_target:9.1,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:9e9c62f03fdb8ef5,sdg_target:10.b,sdg:10,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:9f420c47c41bee43,file:4f7c289bfa5e3248,policy_indicator:10.4.2,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:9f5220a7c1063349,asdi:ASDI.24,dataset_type:weather,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:9f6688def2a6acfc,file:4f7c289bfa5e3248,policy_indicator:3.6.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:9f6d1aadc50b94c3,file:4f7c289bfa5e3248,policy_indicator:15.2.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:9f7b037a6e2593f3,asdi:ASDI.15,sdg:13,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG13""}"
edge:a016db9768a383f1,file:4f7c289bfa5e3248,policy_indicator:16.3.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:a025006ea7a0234d,track:part-i,file:10f2f71e3cd56c8c,CONTAINS_FILE,Public Policies Tables/09 Tabla B9.xlsx,"{""role"":""public_policy_input""}"
edge:a08ee7dc595aeca4,file:790921ce62f6e811,asdi:ASDI.27,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:a0a68f045d438dab,file:4f7c289bfa5e3248,policy_indicator:6.3.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:a0b7874e07a6b267,file:4f7c289bfa5e3248,policy_indicator:4.c.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:a15dd80b757cdc76,asdi:ASDI.43,sdg:13,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG13""}"
edge:a18cff6e996b0e9d,policy_indicator:2.3.2,sdg_target:2.3,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:a19ef46499dd77d0,asdi:ASDI.98,sdg:3,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG3""}"
edge:a1ba0530b20e6e76,policy_indicator:9.5.1,sdg_target:9.5,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:a1bba895e501eaf0,file:790921ce62f6e811,asdi:ASDI.48,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:a1e476f0d1813392,track:part-i,file:745ad1eb4541f7c8,CONTAINS_FILE,Public Policies Tables/37 Tabla B37.xlsx,"{""role"":""public_policy_input""}"
edge:a244495715bca2c4,policy_indicator:1.2.1,sdg_target:1.2,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:a24489d7fe18bb21,file:4f7c289bfa5e3248,policy_indicator:1.5.3,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:a2598419506e9f98,policy_indicator:12.6.1,sdg_target:12.6,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:a295b29207df2f1f,asdi:ASDI.52,dataset_type:water,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:a2e7f86607803e47,policy_indicator:17.18.1,sdg_target:17.18,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:a2fee6d28fe39fb3,asdi:ASDI.97,dataset_type:air quality,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:a3b7901b53c58b3a,track:part-i,file:53a4d17abad9ea10,CONTAINS_FILE,Public Policies Tables/17 Tabla B17.xlsx,"{""role"":""public_policy_input""}"
edge:a3dd583b7c0e540e,file:790921ce62f6e811,asdi:ASDI.66,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:a42866b7d5785a5b,file:4f7c289bfa5e3248,policy_indicator:16.1.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:a430b6a994765d33,file:790921ce62f6e811,asdi:ASDI.21,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:a4b67a5d1926e9a0,file:790921ce62f6e811,asdi:ASDI.35,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:a4d4c1741e000191,asdi:ASDI.27,dataset_type:weather,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:a4d6edc0e6ecd485,file:4f7c289bfa5e3248,policy_indicator:5.c.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:a51a177e7b59df0b,file:4f7c289bfa5e3248,policy_indicator:17.7.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:a5fa98bf00b8e1d9,file:4f7c289bfa5e3248,policy_indicator:13.1.3,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:a626d276a13d9dc5,file:4f7c289bfa5e3248,policy_indicator:15.b.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:a62df5e51ee9a255,sdg_target:16.b,sdg:16,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:a64661042980550e,sdg_target:1.1,sdg:1,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:a64ba1011eb41288,file:4f7c289bfa5e3248,policy_indicator:2.5.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:a673bc8c4ee462ab,file:4f7c289bfa5e3248,policy_indicator:11.4.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:a6897c73d154830d,policy_indicator:15.9.1,sdg_target:15.9,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:a745b8f76b172a52,asdi:ASDI.76,dataset_type:satellite imagery,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:a75083c6be092909,sdg_target:2.3,sdg:2,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:a76a04f710a07d43,file:790921ce62f6e811,asdi:ASDI.138,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:a78954ced4cdd9a6,track:part-i,file:20825fb79afc1706,CONTAINS_FILE,Public Policies Tables/11 Tabla B11.xlsx,"{""role"":""public_policy_input""}"
edge:a7f2c466b7112ded,policy_indicator:17.6.1,sdg_target:17.6,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:a8291cd4731809fb,file:4f7c289bfa5e3248,policy_indicator:9.4.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:a84bed864f879884,sdg_target:12.3,sdg:12,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:a864fcde0d129f0f,asdi:ASDI.25,dataset_type:weather,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:a8703aea515e36e3,sdg_target:6.3,sdg:6,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:a8d02c0abf027f83,file:4f7c289bfa5e3248,policy_indicator:14.5.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:a913af3282b92629,asdi:ASDI.139,sdg:15,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG15""}"
edge:a944a9a4c083db3a,sdg_target:14.2,sdg:14,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:a96fb43cc2778e34,track:part-i,file:c563e492683f41d5,CONTAINS_FILE,Public Policies Tables/README.md,"{""role"":""public_policy_input""}"
edge:a9a42452bbe21126,file:4f7c289bfa5e3248,policy_indicator:15.4.2,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:a9d95c05716a9ee0,sdg_target:11.3,sdg:11,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:a9dc95d15e2b4f4f,policy_indicator:8.4.2,sdg_target:8.4,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:aa54c69b714604df,sdg_target:10.2,sdg:10,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:aa9bf22c9e6600a8,file:4f7c289bfa5e3248,policy_indicator:3.7.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:ab9baae689b24d66,track:part-i,file:8af70b29050f710e,CONTAINS_FILE,Google Colab Notebooks/NLP_Neo4j_ExpertIA_Sustainable_Public_Policies_MX.ipynb,"{""role"":""exploratory_notebook""}"
edge:abebaaae39915c97,policy_indicator:3.1.1,sdg_target:3.1,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:ac38224e0cfad85e,sdg_target:3.8,sdg:3,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:ac5fa60561d34829,policy_indicator:8.6.1,sdg_target:8.6,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:ac88e9907ce6e033,sdg_target:1.a,sdg:1,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:ac89032168dbb0c2,file:790921ce62f6e811,asdi:ASDI.137,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:ac8b31cf7bb721dd,policy_indicator:5.3.2,sdg_target:5.3,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:acaeea364898d473,policy_indicator:17.8.1,sdg_target:17.8,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:ace9f5e185f42329,file:4f7c289bfa5e3248,policy_indicator:17.12.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:ad1851016d1ebb69,asdi:ASDI.116,sdg:14,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG14""}"
edge:ae976bd6f396b7f6,policy_indicator:12.2.2,sdg_target:12.2,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:af75b94f141ced70,file:790921ce62f6e811,asdi:ASDI.19,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:af94d54cc23804c1,policy_indicator:8.7.1,sdg_target:8.7,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:af99885b9cc01393,asdi:ASDI.137,sdg:15,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG15""}"
edge:afa0a45e2345d456,file:4f7c289bfa5e3248,policy_indicator:4.1.2,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:afa41b15d6e1731b,file:4f7c289bfa5e3248,policy_indicator:9.5.2,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:afab6b3b6619b445,policy_indicator:16.3.3,sdg_target:16.3,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:afafe686dcfd5b77,file:790921ce62f6e811,asdi:ASDI.103,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:b1383cc500515a26,asdi:ASDI.56,dataset_type:agriculture,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:b13e8c939969692d,sdg_target:2.a,sdg:2,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:b16bc91d797a3cdb,sdg_target:14.3,sdg:14,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:b1a0180e2be08236,asdi:ASDI.85,sdg:15,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG15""}"
edge:b1bd95a26359ff7b,asdi:ASDI.133,dataset_type:infrastructure,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:b1ce5031029545c8,asdi:ASDI.21,sdg:13,SUPPORTS_GOAL,ASDI Tables/02 ASDI Data Set Dictionary.csv,"{""sdg_id"":""SDG13""}"
edge:b22fd860cc29e66b,file:4f7c289bfa5e3248,policy_indicator:7.1.2,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:b26e0bac1356bf72,sdg_target:3.6,sdg:3,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:b2b6f488725bf8f2,asdi:ASDI.86,dataset_type:elevation,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:b3891aa88aeb2655,sdg_target:8.5,sdg:8,BELONGS_TO_GOAL,Public Policies Tables/01 Tabla B1.csv,{}
edge:b3a0c099bfdd443a,file:790921ce62f6e811,asdi:ASDI.89,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:b3a65eaa131f4767,file:790921ce62f6e811,asdi:ASDI.62,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:b3b484a39d1cb699,file:4f7c289bfa5e3248,policy_indicator:3.7.2,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:b3bd0662d31ada5f,track:part-i,file:c7c2f2eeeb946b99,CONTAINS_FILE,Public Policies Tables/22 Tabla B22.xlsx,"{""role"":""public_policy_input""}"
edge:b3db7089afc9d073,policy_indicator:16.1.2,sdg_target:16.1,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
edge:b42d1855e3ca35c3,file:4f7c289bfa5e3248,policy_indicator:9.2.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:b4fc84780e9ba8f6,asdi:ASDI.114,dataset_type:disaster response,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:b4fca2df842ba9ab,file:4f7c289bfa5e3248,policy_indicator:3.9.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:b507b52515e3fe4b,asdi:ASDI.6,dataset_type:weather,HAS_DATASET_TYPE,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:b5255f7da5bd4c22,file:790921ce62f6e811,asdi:ASDI.132,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:b5444dce5322ac46,file:790921ce62f6e811,asdi:ASDI.5,DECLARES_ASDI_DATASET,ASDI Tables/02 ASDI Data Set Dictionary.csv,{}
edge:b568bce4d834a33d,file:4f7c289bfa5e3248,policy_indicator:17.18.1,DECLARES_POLICY_INDICATOR,Public Policies Tables/01 Tabla B1.csv,{}
edge:b5dee97206f995c8,track:part-i,file:1ff6ab7f7745ec54,CONTAINS_FILE,Public Policies Tables/44 Tabla B44.xlsx,"{""role"":""public_policy_input""}"
edge:b5f1c4cded16690a,policy_indicator:3.4.1,sdg_target:3.4,MEASURES_TARGET,Public Policies Tables/01 Tabla B1.csv,{}
